0,13484,935,2,0,0,metals,palladium,Aulin (Aulin Enterprise),2014-09-04T20:22:37.700000
0,9131,0,1,0,0,metals,gold,Aulin (Aulin Enterprise),2014-09-04T20:22:37.716000
0,4691,767,1,0,0,metals,silver,Aulin (Aulin Enterprise),2014-09-04T20:22:37.738000
0,1825,0,1,0,0,minerals,gallite,Aulin (Aulin Enterprise),2014-09-04T20:22:37.754000
0,740,4197,2,0,0,metals,cobalt,Aulin (Aulin Enterprise),2014-09-04T20:22:37.771000
0,322,6517,2,0,0,minerals,rutile,Aulin (Aulin Enterprise),2014-09-04T20:22:37.793000
0,8048,616,1,0,0,minerals,beryllium,Aulin (Aulin Enterprise),2014-09-04T20:22:37.815000
0,6145,7235,2,0,0,metals,indium,Aulin (Aulin Enterprise),2014-09-04T20:22:37.837000
0,5443,8306,2,0,0,minerals,gallium,Aulin (Aulin Enterprise),2014-09-04T20:22:37.854000
0,4102,8114,2,0,0,metals,tantalum,Aulin (Aulin Enterprise),2014-09-04T20:22:37.870000
0,2833,11280,2,0,0,metals,uranium,Aulin (Aulin Enterprise),2014-09-04T20:22:37.886000
0,1587,9854,2,0,0,metals,lithium,Aulin (Aulin Enterprise),2014-09-04T20:22:37.903000
0,293,10346,2,0,0,foods,fruitandvegetables,Aulin (Aulin Enterprise),2014-09-04T20:22:37.919000
0,180,91720,2,0,0,foods,grain,Aulin (Aulin Enterprise),2014-09-04T20:22:37.941000
0,1226,0,1,0,0,foods,animalmeat,Aulin (Aulin Enterprise),2014-09-04T20:22:37.957000
0,643,0,1,0,0,foods,fish,Aulin (Aulin Enterprise),2014-09-04T20:22:37.973000
87,77,0,0,1535011,3,foods,syntheticmeat,Aulin (Aulin Enterprise),2014-09-04T20:22:37.989000
0,1399,0,1,0,0,foods,tea,Aulin (Aulin Enterprise),2014-09-04T20:22:38.011000
0,1226,544,1,0,0,foods,coffee,Aulin (Aulin Enterprise),2014-09-04T20:22:38.027000
0,7086,73734,2,0,0,industrial_materials,superconductors,Aulin (Aulin Enterprise),2014-09-04T20:22:38.043000
0,56,190526,1,0,0,chemicals,hydrogenfuel,Aulin (Aulin Enterprise),2014-09-04T20:22:38.066000
97,83,0,0,215749,1,chemicals,pesticides,Aulin (Aulin Enterprise),2014-09-04T20:22:38.082000
653,624,0,0,544660,3,medicines,agriculturalmedicines,Aulin (Aulin Enterprise),2014-09-04T20:22:38.098000
6587,6508,0,0,102933,1,medicines,performanceenhancers,Aulin (Aulin Enterprise),2014-09-04T20:22:38.114000
0,305,3525,2,0,0,medicines,basicmedicines,Aulin (Aulin Enterprise),2014-09-04T20:22:38.130000
0,142,106809,2,0,0,drugs,beer,Aulin (Aulin Enterprise),2014-09-04T20:22:38.146000
0,534,45249,2,0,0,technology,computercomponents,Aulin (Aulin Enterprise),2014-09-04T20:22:38.166000
143,128,0,0,37052,1,technology,hazardousenvironmentsuits,Aulin (Aulin Enterprise),2014-09-04T20:22:38.186000
2310,2250,0,0,78940,2,technology,advancedcatalysers,Aulin (Aulin Enterprise),2014-09-04T20:22:38.207000
3961,3912,0,0,670110,3,technology,terrainenrichmentsystems,Aulin (Aulin Enterprise),2014-09-04T20:22:38.224000
0,547,35332,2,0,0,consumer_items,domesticappliances,Aulin (Aulin Enterprise),2014-09-04T20:22:38.240000
0,6733,24701,2,0,0,consumer_items,consumertechnology,Aulin (Aulin Enterprise),2014-09-04T20:22:38.256000
0,251,0,1,0,0,consumer_items,clothing,Aulin (Aulin Enterprise),2014-09-04T20:22:38.272000
18,11,0,0,3786,1,waste,biowaste,Aulin (Aulin Enterprise),2014-09-04T20:22:38.288000
35,28,0,0,25069,2,waste,scrap,Aulin (Aulin Enterprise),2014-09-04T20:22:38.311000
6577,6498,0,0,108157,1,medicines,progenitorcells,Aulin (Aulin Enterprise),2014-09-04T20:22:38.327000
2179,2122,0,0,16835,3,medicines,combatstabilisers,Aulin (Aulin Enterprise),2014-09-04T20:22:38.343000
766,732,0,0,18383,1,technology,bioreducinglichen,Aulin (Aulin Enterprise),2014-09-04T20:22:38.359000
0,13780,2167,2,0,0,metals,palladium,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.384000
0,9169,0,1,0,0,metals,gold,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.391000
0,5121,34255,2,0,0,metals,silver,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.400000
0,1871,2643,1,0,0,minerals,gallite,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.407000
0,746,17091,2,0,0,metals,cobalt,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.413000
0,324,6546,2,0,0,minerals,rutile,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.423000
0,8568,12142,2,0,0,minerals,beryllium,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.433000
0,5988,11094,2,0,0,metals,indium,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.443000
0,5349,14043,2,0,0,minerals,gallium,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.449000
0,4055,5732,2,0,0,metals,tantalum,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.455000
0,2845,4509,2,0,0,metals,uranium,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.461000
0,1691,5660,2,0,0,metals,lithium,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.467000
0,301,4263,2,0,0,foods,fruitandvegetables,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.473000
0,180,18300,2,0,0,foods,grain,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.483000
0,1231,0,1,0,0,foods,animalmeat,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.489000
0,645,0,1,0,0,foods,fish,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.495000
0,102,5257,2,0,0,foods,foodcartridges,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.501000
0,233,5248,2,0,0,foods,syntheticmeat,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.507000
0,1405,0,1,0,0,foods,tea,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.517000
0,1231,0,1,0,0,foods,coffee,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.522000
0,7108,14600,2,0,0,industrial_materials,superconductors,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.529000
0,56,38014,1,0,0,chemicals,hydrogenfuel,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.538000
0,7116,5578,2,0,0,medicines,performanceenhancers,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.544000
0,306,1469,2,0,0,medicines,basicmedicines,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.550000
0,143,10656,2,0,0,drugs,beer,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.556000
0,233,7151,2,0,0,drugs,wine,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.562000
0,550,99519,2,0,0,technology,computercomponents,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.568000
115,103,0,0,278270,2,technology,hazardousenvironmentsuits,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.574000
1581,1539,0,0,13529,1,technology,robotics,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.580000
3162,3085,0,0,88174,2,technology,autofabricators,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.586000
166,150,0,0,55650,1,technology,animalmonitors,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.592000
144,129,0,0,110894,1,technology,aquaponicsystems,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.598000
2315,2256,0,0,52954,2,technology,advancedcatalysers,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.604000
4680,4624,0,0,1657,1,technology,terrainenrichmentsystems,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.610000
4064,3966,0,0,90,1,weapons,personalweapons,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.616000
0,1958,0,0,0,0,weapons,reactivearmour,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.622000
0,1787,0,0,0,0,weapons,nonlethalweapons,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.628000
0,550,7381,2,0,0,consumer_items,domesticappliances,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.634000
6671,6595,0,0,30659,1,consumer_items,consumertechnology,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.639000
0,252,0,1,0,0,consumer_items,clothing,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.645000
18,11,0,0,949,1,waste,biowaste,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.651000
34,27,0,0,7000,2,waste,scrap,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.661000
0,7116,1217,2,0,0,medicines,progenitorcells,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.667000
5333,5271,0,0,35215,2,technology,resonatingseparators,Asellus Primus (BEAGLE 2 LANDING),2014-09-04T21:10:53.673000
184,166,0,0,74,1,foods,fruitandvegetables,Eranin (AZEBAN CITY),2014-09-04T21:11:22.787000
83,70,0,0,11202,1,foods,grain,Eranin (AZEBAN CITY),2014-09-04T21:11:22.805000
1114,1067,0,0,6,1,foods,animalmeat,Eranin (AZEBAN CITY),2014-09-04T21:11:22.814000
0,645,0,1,0,0,foods,fish,Eranin (AZEBAN CITY),2014-09-04T21:11:22.822000
1297,1243,0,0,8,1,foods,tea,Eranin (AZEBAN CITY),2014-09-04T21:11:22.837000
1114,1067,0,0,7,1,foods,coffee,Eranin (AZEBAN CITY),2014-09-04T21:11:22.846000
58,46,0,0,18803,1,textiles,leather,Eranin (AZEBAN CITY),2014-09-04T21:11:22.854000
256,237,0,0,10181,1,textiles,naturalfabrics,Eranin (AZEBAN CITY),2014-09-04T21:11:22.862000
0,56,67083,1,0,0,chemicals,hydrogenfuel,Eranin (AZEBAN CITY),2014-09-04T21:11:22.877000
74,62,0,0,1691,1,chemicals,mineraloil,Eranin (AZEBAN CITY),2014-09-04T21:11:22.886000
0,199,53808,2,0,0,chemicals,pesticides,Eranin (AZEBAN CITY),2014-09-04T21:11:22.895000
0,1037,3963,2,0,0,medicines,agriculturalmedicines,Eranin (AZEBAN CITY),2014-09-04T21:11:22.904000
0,7115,10277,2,0,0,medicines,performanceenhancers,Eranin (AZEBAN CITY),2014-09-04T21:11:22.913000
0,306,1738,2,0,0,medicines,basicmedicines,Eranin (AZEBAN CITY),2014-09-04T21:11:22.922000
0,4898,0,1,0,0,drugs,tobacco,Eranin (AZEBAN CITY),2014-09-04T21:11:22.931000
0,143,18804,2,0,0,drugs,beer,Eranin (AZEBAN CITY),2014-09-04T21:11:22.941000
0,256,0,0,0,0,drugs,wine,Eranin (AZEBAN CITY),2014-09-04T21:11:22.951000
0,659,1986,2,0,0,drugs,liquor,Eranin (AZEBAN CITY),2014-09-04T21:11:22.968000
0,2333,17093,2,0,0,machinery,cropharvesters,Eranin (AZEBAN CITY),2014-09-04T21:11:22.977000
0,289,12277,2,0,0,technology,animalmonitors,Eranin (AZEBAN CITY),2014-09-04T21:11:22.986000
0,4675,0,1,0,0,technology,terrainenrichmentsystems,Eranin (AZEBAN CITY),2014-09-04T21:11:22.996000
0,4484,2779,2,0,0,weapons,personalweapons,Eranin (AZEBAN CITY),2014-09-04T21:11:23.005000
0,550,6216,2,0,0,consumer_items,domesticappliances,Eranin (AZEBAN CITY),2014-09-04T21:11:23.014000
0,6997,4774,2,0,0,consumer_items,consumertechnology,Eranin (AZEBAN CITY),2014-09-04T21:11:23.024000
0,252,0,1,0,0,consumer_items,clothing,Eranin (AZEBAN CITY),2014-09-04T21:11:23.033000
0,68,30161,2,0,0,waste,biowaste,Eranin (AZEBAN CITY),2014-09-04T21:11:23.042000
0,7115,7270,2,0,0,medicines,progenitorcells,Eranin (AZEBAN CITY),2014-09-04T21:11:23.051000
0,2400,0,1,0,0,minerals,bertrandite,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.455000
1983,1931,0,0,1675,1,minerals,indite,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.472000
0,1838,0,1,0,0,minerals,gallite,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.481000
0,1383,1055,2,0,0,minerals,coltan,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.491000
0,908,2124,2,0,0,minerals,uraninite,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.505000
0,621,2614,2,0,0,minerals,lepidolite,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.514000
535,502,0,0,3998,1,metals,cobalt,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.520000
0,322,1787,2,0,0,minerals,rutile,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.537000
0,113,3484,2,0,0,minerals,bauxite,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.545000
5819,5751,0,0,13171,1,metals,indium,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.561000
3715,3625,0,0,19063,2,metals,tantalum,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.569000
665,636,0,0,88752,3,metals,titanium,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.585000
170,154,0,0,53880,2,metals,aluminium,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.595000
0,253,0,1,0,0,foods,fruitandvegetables,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.604000
0,181,3426,2,0,0,foods,grain,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.621000
0,1318,0,1,0,0,foods,animalmeat,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.633000
0,647,0,1,0,0,foods,fish,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.641000
0,103,1655,2,0,0,foods,foodcartridges,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.650000
0,234,1215,2,0,0,foods,syntheticmeat,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.658000
0,1502,0,1,0,0,foods,tea,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.675000
0,1235,0,1,0,0,foods,coffee,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.683000
39,29,0,0,8710,1,industrial_materials,polymers,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.694000
81,80,0,0,42691,1,chemicals,hydrogenfuel,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.714000
0,164,5462,2,0,0,chemicals,mineraloil,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.721000
162,145,0,0,16272,2,chemicals,explosives,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.731000
0,7137,1271,2,0,0,medicines,performanceenhancers,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.741000
0,307,562,2,0,0,medicines,basicmedicines,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.749000
0,143,5452,2,0,0,drugs,beer,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.755000
0,167,2424,2,0,0,machinery,heliostaticfurnaces,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.762000
0,530,0,1,0,0,machinery,mineralextractors,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.769000
0,260,5536,2,0,0,technology,hazardousenvironmentsuits,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.775000
0,2742,0,1,0,0,technology,advancedcatalysers,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.784000
0,2202,228,2,0,0,weapons,reactivearmour,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.792000
0,1936,366,2,0,0,weapons,nonlethalweapons,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.803000
0,494,455,1,0,0,consumer_items,domesticappliances,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.810000
0,6851,0,1,0,0,consumer_items,consumertechnology,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.817000
0,253,0,1,0,0,consumer_items,clothing,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.822000
18,12,0,0,21,1,waste,biowaste,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.830000
0,91,5984,2,0,0,waste,scrap,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.846000
0,2742,0,1,0,0,medicines,combatstabilisers,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.853000
0,5739,0,1,0,0,technology,resonatingseparators,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.859000
0,1022,1717,2,0,0,technology,bioreducinglichen,Dahan (DAHAN GATEWAY),2014-09-04T21:11:23.870000
0,13484,935,2,0,0,metals,palladium,Aulin (Aulin Enterprise),2014-09-04T21:11:03.288000
0,9131,0,1,0,0,metals,gold,Aulin (Aulin Enterprise),2014-09-04T21:11:03.294000
0,4691,767,1,0,0,metals,silver,Aulin (Aulin Enterprise),2014-09-04T21:11:03.303000
0,1825,0,1,0,0,minerals,gallite,Aulin (Aulin Enterprise),2014-09-04T21:11:03.310000
0,740,4197,2,0,0,metals,cobalt,Aulin (Aulin Enterprise),2014-09-04T21:11:03.316000
0,322,6517,2,0,0,minerals,rutile,Aulin (Aulin Enterprise),2014-09-04T21:11:03.327000
0,8048,616,1,0,0,minerals,beryllium,Aulin (Aulin Enterprise),2014-09-04T21:11:03.337000
0,6145,7235,2,0,0,metals,indium,Aulin (Aulin Enterprise),2014-09-04T21:11:03.347000
0,5443,8306,2,0,0,minerals,gallium,Aulin (Aulin Enterprise),2014-09-04T21:11:03.353000
0,4102,8114,2,0,0,metals,tantalum,Aulin (Aulin Enterprise),2014-09-04T21:11:03.358000
0,2833,11280,2,0,0,metals,uranium,Aulin (Aulin Enterprise),2014-09-04T21:11:03.364000
0,1587,9854,2,0,0,metals,lithium,Aulin (Aulin Enterprise),2014-09-04T21:11:03.370000
0,293,10346,2,0,0,foods,fruitandvegetables,Aulin (Aulin Enterprise),2014-09-04T21:11:03.375000
0,180,91720,2,0,0,foods,grain,Aulin (Aulin Enterprise),2014-09-04T21:11:03.385000
0,1226,0,1,0,0,foods,animalmeat,Aulin (Aulin Enterprise),2014-09-04T21:11:03.392000
0,643,0,1,0,0,foods,fish,Aulin (Aulin Enterprise),2014-09-04T21:11:03.398000
87,77,0,0,1535011,3,foods,syntheticmeat,Aulin (Aulin Enterprise),2014-09-04T21:11:03.404000
0,1399,0,1,0,0,foods,tea,Aulin (Aulin Enterprise),2014-09-04T21:11:03.413000
0,1226,544,1,0,0,foods,coffee,Aulin (Aulin Enterprise),2014-09-04T21:11:03.419000
0,7086,73734,2,0,0,industrial_materials,superconductors,Aulin (Aulin Enterprise),2014-09-04T21:11:03.425000
0,56,190526,1,0,0,chemicals,hydrogenfuel,Aulin (Aulin Enterprise),2014-09-04T21:11:03.435000
97,83,0,0,215749,1,chemicals,pesticides,Aulin (Aulin Enterprise),2014-09-04T21:11:03.442000
653,624,0,0,544660,3,medicines,agriculturalmedicines,Aulin (Aulin Enterprise),2014-09-04T21:11:03.448000
6587,6508,0,0,102933,1,medicines,performanceenhancers,Aulin (Aulin Enterprise),2014-09-04T21:11:03.454000
0,305,3525,2,0,0,medicines,basicmedicines,Aulin (Aulin Enterprise),2014-09-04T21:11:03.462000
0,142,106809,2,0,0,drugs,beer,Aulin (Aulin Enterprise),2014-09-04T21:11:03.468000
0,534,45249,2,0,0,technology,computercomponents,Aulin (Aulin Enterprise),2014-09-04T21:11:03.474000
143,128,0,0,37052,1,technology,hazardousenvironmentsuits,Aulin (Aulin Enterprise),2014-09-04T21:11:03.479000
2310,2250,0,0,78940,2,technology,advancedcatalysers,Aulin (Aulin Enterprise),2014-09-04T21:11:03.484000
3961,3912,0,0,670110,3,technology,terrainenrichmentsystems,Aulin (Aulin Enterprise),2014-09-04T21:11:03.490000
0,547,35332,2,0,0,consumer_items,domesticappliances,Aulin (Aulin Enterprise),2014-09-04T21:11:03.495000
0,6733,24701,2,0,0,consumer_items,consumertechnology,Aulin (Aulin Enterprise),2014-09-04T21:11:03.501000
0,251,0,1,0,0,consumer_items,clothing,Aulin (Aulin Enterprise),2014-09-04T21:11:03.506000
18,11,0,0,3786,1,waste,biowaste,Aulin (Aulin Enterprise),2014-09-04T21:11:03.511000
35,28,0,0,25069,2,waste,scrap,Aulin (Aulin Enterprise),2014-09-04T21:11:03.521000
6577,6498,0,0,108157,1,medicines,progenitorcells,Aulin (Aulin Enterprise),2014-09-04T21:11:03.526000
2179,2122,0,0,16835,3,medicines,combatstabilisers,Aulin (Aulin Enterprise),2014-09-04T21:11:03.531000
766,732,0,0,18383,1,technology,bioreducinglichen,Aulin (Aulin Enterprise),2014-09-04T21:11:03.537000
184,166,0,0,74,1,foods,fruitandvegetables,Eranin (AZEBAN CITY),2014-09-04T21:11:39.856000
83,70,0,0,11202,1,foods,grain,Eranin (AZEBAN CITY),2014-09-04T21:11:39.873000
1114,1067,0,0,6,1,foods,animalmeat,Eranin (AZEBAN CITY),2014-09-04T21:11:39.882000
0,645,0,1,0,0,foods,fish,Eranin (AZEBAN CITY),2014-09-04T21:11:39.891000
1297,1243,0,0,8,1,foods,tea,Eranin (AZEBAN CITY),2014-09-04T21:11:39.907000
1114,1067,0,0,7,1,foods,coffee,Eranin (AZEBAN CITY),2014-09-04T21:11:39.916000
58,46,0,0,18803,1,textiles,leather,Eranin (AZEBAN CITY),2014-09-04T21:11:39.925000
256,237,0,0,10177,1,textiles,naturalfabrics,Eranin (AZEBAN CITY),2014-09-04T21:11:39.934000
0,56,67083,1,0,0,chemicals,hydrogenfuel,Eranin (AZEBAN CITY),2014-09-04T21:11:39.949000
74,62,0,0,1691,1,chemicals,mineraloil,Eranin (AZEBAN CITY),2014-09-04T21:11:39.958000
0,199,53808,2,0,0,chemicals,pesticides,Eranin (AZEBAN CITY),2014-09-04T21:11:39.967000
0,1037,3963,2,0,0,medicines,agriculturalmedicines,Eranin (AZEBAN CITY),2014-09-04T21:11:39.976000
0,7115,10277,2,0,0,medicines,performanceenhancers,Eranin (AZEBAN CITY),2014-09-04T21:11:39.984000
